"ParticipantStudyID","Date","Attendance"
972058,"2019.11.20",0
972058,"2019.11.18",0
972058,"2019.11.15",0
972058,"2019.11.13",0
972058,"2019.11.11",0
972058,"2019.11.08",0
972058,"2019.11.06",0
972058,"2019.11.04",0
972058,"2019.11.01",0
972058,"2019.10.30",1
972058,"2019.10.18",1
972058,"2019.10.16",1
972058,"2019.10.14",1
972058,"2019.10.11",1
972058,"2019.10.09",1
972058,"2019.10.07",1
972058,"2019.10.04",1
972058,"2019.10.02",1
972058,"2019.09.30",1
972058,"2019.09.27",1
972058,"2019.09.25",1
972058,"2019.09.23",0
972058,"2019.09.16",1
995915,"2019.11.22",0
995915,"2019.11.20",1
995915,"2019.11.18",1
995915,"2019.11.15",0
995915,"2019.11.13",0
995915,"2019.11.11",1
995915,"2019.11.08",0
995915,"2019.11.06",1
995915,"2019.11.04",1
995915,"2019.11.01",0
995915,"2019.10.30",0
995915,"2019.10.18",1
995915,"2019.10.16",0
995915,"2019.10.14",0
995915,"2019.10.11",1
995915,"2019.10.09",1
995915,"2019.10.07",1
995915,"2019.10.04",1
995915,"2019.10.02",0
995915,"2019.09.30",1
995915,"2019.09.27",1
995915,"2019.09.25",1
995915,"2019.09.23",1
995915,"2019.09.16",1
836749,"2019.11.22",0
836749,"2019.11.20",0
836749,"2019.11.18",1
836749,"2019.11.15",0
836749,"2019.11.13",0
836749,"2019.11.11",0
836749,"2019.11.08",0
836749,"2019.11.06",0
836749,"2019.11.04",1
836749,"2019.11.01",1
836749,"2019.10.30",1
836749,"2019.10.18",1
836749,"2019.10.16",0
836749,"2019.10.14",1
836749,"2019.10.11",0
836749,"2019.10.09",1
836749,"2019.10.07",1
836749,"2019.10.04",1
836749,"2019.10.02",1
836749,"2019.09.30",1
836749,"2019.09.27",1
836749,"2019.09.25",1
836749,"2019.09.23",1
836749,"2019.09.16",1
729946,"2019.11.22",0
729946,"2019.11.20",0
729946,"2019.11.18",0
729946,"2019.11.15",0
729946,"2019.11.13",0
729946,"2019.11.11",0
729946,"2019.11.08",0
729946,"2019.11.06",0
729946,"2019.11.04",0
729946,"2019.11.01",0
729946,"2019.10.30",0
729946,"2019.10.18",0
729946,"2019.10.16",0
729946,"2019.10.14",0
729946,"2019.10.11",0
729946,"2019.10.09",0
729946,"2019.10.07",0
729946,"2019.10.04",0
729946,"2019.10.02",0
729946,"2019.09.30",0
729946,"2019.09.27",0
729946,"2019.09.25",0
729946,"2019.09.23",0
729946,"2019.09.16",1
350028,"2019.11.22",0
350028,"2019.11.20",0
350028,"2019.11.18",0
350028,"2019.11.15",0
350028,"2019.11.13",0
350028,"2019.11.11",1
350028,"2019.11.08",1
350028,"2019.11.06",0
350028,"2019.11.04",0
350028,"2019.11.01",0
350028,"2019.10.30",0
350028,"2019.10.18",0
350028,"2019.10.16",1
350028,"2019.10.14",0
350028,"2019.10.11",1
350028,"2019.10.09",0
350028,"2019.10.07",0
350028,"2019.10.04",1
350028,"2019.10.02",1
350028,"2019.09.30",0
350028,"2019.09.27",1
350028,"2019.09.25",1
350028,"2019.09.23",1
350028,"2019.09.16",1
91928,"2019.11.22",1
91928,"2019.11.20",1
91928,"2019.11.18",1
91928,"2019.11.15",0
91928,"2019.11.13",1
91928,"2019.11.11",1
91928,"2019.11.08",1
91928,"2019.11.06",1
91928,"2019.11.04",1
91928,"2019.11.01",1
91928,"2019.10.30",1
91928,"2019.10.18",1
91928,"2019.10.16",1
91928,"2019.10.14",1
91928,"2019.10.11",1
91928,"2019.10.09",1
91928,"2019.10.07",1
91928,"2019.10.04",1
91928,"2019.10.02",1
91928,"2019.09.30",1
91928,"2019.09.27",1
91928,"2019.09.25",1
91928,"2019.09.23",1
91928,"2019.09.16",1
591934,"2019.11.22",1
591934,"2019.11.20",1
591934,"2019.11.18",1
591934,"2019.11.15",1
591934,"2019.11.13",1
591934,"2019.11.11",1
591934,"2019.11.08",1
591934,"2019.11.06",1
591934,"2019.11.04",1
591934,"2019.11.01",1
591934,"2019.10.30",1
591934,"2019.10.18",1
591934,"2019.10.16",1
591934,"2019.10.14",1
591934,"2019.10.11",1
591934,"2019.10.09",1
591934,"2019.10.07",0
591934,"2019.10.04",1
591934,"2019.10.02",1
591934,"2019.09.30",1
591934,"2019.09.27",1
591934,"2019.09.25",1
591934,"2019.09.23",1
591934,"2019.09.16",1
736469,"2019.11.22",1
736469,"2019.11.20",1
736469,"2019.11.18",0
736469,"2019.11.15",1
736469,"2019.11.13",1
736469,"2019.11.11",1
736469,"2019.11.08",1
736469,"2019.11.06",1
736469,"2019.11.04",1
736469,"2019.11.01",1
736469,"2019.10.30",1
736469,"2019.10.18",1
736469,"2019.10.16",1
736469,"2019.10.14",1
736469,"2019.10.11",1
736469,"2019.10.09",1
736469,"2019.10.07",1
736469,"2019.10.04",1
736469,"2019.10.02",1
736469,"2019.09.30",1
736469,"2019.09.27",1
736469,"2019.09.25",1
736469,"2019.09.23",1
736469,"2019.09.16",1
466767,"2019.11.22",0
466767,"2019.11.20",1
466767,"2019.11.18",0
466767,"2019.11.15",0
466767,"2019.11.13",0
466767,"2019.11.11",1
466767,"2019.11.08",1
466767,"2019.11.06",1
466767,"2019.11.04",1
466767,"2019.11.01",1
466767,"2019.10.30",1
466767,"2019.10.18",1
466767,"2019.10.16",0
466767,"2019.10.14",1
466767,"2019.10.11",1
466767,"2019.10.09",1
466767,"2019.10.07",1
466767,"2019.10.04",1
466767,"2019.10.02",1
466767,"2019.09.30",1
466767,"2019.09.27",1
466767,"2019.09.25",1
466767,"2019.09.23",1
466767,"2019.09.16",1
152333,"2019.11.22",0
152333,"2019.11.20",0
152333,"2019.11.18",0
152333,"2019.11.15",0
152333,"2019.11.13",0
152333,"2019.11.11",0
152333,"2019.11.08",0
152333,"2019.11.06",0
152333,"2019.11.04",0
152333,"2019.11.01",0
152333,"2019.10.30",0
152333,"2019.10.18",1
152333,"2019.10.16",0
152333,"2019.10.14",0
152333,"2019.10.11",0
152333,"2019.10.09",1
152333,"2019.10.07",0
152333,"2019.10.04",1
152333,"2019.10.02",1
152333,"2019.09.30",1
152333,"2019.09.27",1
152333,"2019.09.25",1
152333,"2019.09.23",1
152333,"2019.09.16",1
878080,"2019.11.22",0
878080,"2019.11.20",0
878080,"2019.11.18",0
878080,"2019.11.15",0
878080,"2019.11.13",0
878080,"2019.11.11",0
878080,"2019.11.08",1
878080,"2019.11.06",1
878080,"2019.11.04",1
878080,"2019.11.01",1
878080,"2019.10.30",1
878080,"2019.10.18",1
878080,"2019.10.16",1
878080,"2019.10.14",1
878080,"2019.10.11",1
878080,"2019.10.09",1
878080,"2019.10.07",1
878080,"2019.10.04",1
878080,"2019.10.02",1
878080,"2019.09.30",1
878080,"2019.09.27",1
878080,"2019.09.25",0
878080,"2019.09.23",1
878080,"2019.09.16",1
265300,"2019.11.22",1
265300,"2019.11.20",1
265300,"2019.11.18",1
265300,"2019.11.15",1
265300,"2019.11.13",1
265300,"2019.11.11",1
265300,"2019.11.08",1
265300,"2019.11.06",1
265300,"2019.11.04",1
265300,"2019.11.01",1
265300,"2019.10.30",1
265300,"2019.10.18",1
265300,"2019.10.16",1
265300,"2019.10.14",1
265300,"2019.10.11",1
265300,"2019.10.09",1
265300,"2019.10.07",1
265300,"2019.10.04",1
265300,"2019.10.02",1
265300,"2019.09.30",1
265300,"2019.09.27",1
265300,"2019.09.25",1
265300,"2019.09.23",1
265300,"2019.09.16",1
227355,"2019.11.22",0
227355,"2019.11.20",0
227355,"2019.11.18",0
227355,"2019.11.15",0
227355,"2019.11.13",0
227355,"2019.11.11",0
227355,"2019.11.08",0
227355,"2019.11.06",0
227355,"2019.11.04",0
227355,"2019.11.01",0
227355,"2019.10.30",0
227355,"2019.10.18",0
227355,"2019.10.16",0
227355,"2019.10.14",0
227355,"2019.10.11",0
227355,"2019.10.09",1
227355,"2019.10.07",0
227355,"2019.10.04",0
227355,"2019.10.02",1
227355,"2019.09.30",1
227355,"2019.09.27",1
227355,"2019.09.25",1
227355,"2019.09.23",1
227355,"2019.09.16",1
415582,"2019.11.22",0
415582,"2019.11.20",0
415582,"2019.11.18",0
415582,"2019.11.15",0
415582,"2019.11.13",0
415582,"2019.11.11",0
415582,"2019.11.08",0
415582,"2019.11.06",0
415582,"2019.11.04",0
415582,"2019.11.01",0
415582,"2019.10.30",0
415582,"2019.10.18",0
415582,"2019.10.16",0
415582,"2019.10.14",0
415582,"2019.10.11",0
415582,"2019.10.09",0
415582,"2019.10.07",0
415582,"2019.10.04",0
415582,"2019.10.02",0
415582,"2019.09.30",0
415582,"2019.09.27",0
415582,"2019.09.25",0
415582,"2019.09.23",0
415582,"2019.09.16",0
859653,"2019.11.22",0
859653,"2019.11.20",0
859653,"2019.11.18",0
859653,"2019.11.15",0
859653,"2019.11.13",0
859653,"2019.11.11",0
859653,"2019.11.08",0
859653,"2019.11.06",0
859653,"2019.11.04",1
859653,"2019.11.01",0
859653,"2019.10.30",0
859653,"2019.10.18",1
859653,"2019.10.16",1
859653,"2019.10.14",0
859653,"2019.10.11",1
859653,"2019.10.09",0
859653,"2019.10.07",1
859653,"2019.10.04",1
859653,"2019.10.02",1
859653,"2019.09.30",1
859653,"2019.09.27",1
859653,"2019.09.25",1
859653,"2019.09.23",1
859653,"2019.09.16",0
985375,"2019.11.22",0
985375,"2019.11.20",0
985375,"2019.11.18",0
985375,"2019.11.15",0
985375,"2019.11.13",0
985375,"2019.11.11",0
985375,"2019.11.08",0
985375,"2019.11.06",1
985375,"2019.11.04",1
985375,"2019.11.01",0
985375,"2019.10.30",0
985375,"2019.10.18",0
985375,"2019.10.16",0
985375,"2019.10.14",1
985375,"2019.10.11",0
985375,"2019.10.09",0
985375,"2019.10.07",0
985375,"2019.10.04",0
985375,"2019.10.02",0
985375,"2019.09.30",1
985375,"2019.09.27",1
985375,"2019.09.25",1
985375,"2019.09.23",0
985375,"2019.09.16",0
251959,"2019.11.22",1
251959,"2019.11.20",0
251959,"2019.11.18",0
251959,"2019.11.15",0
251959,"2019.11.13",0
251959,"2019.11.11",0
251959,"2019.11.08",1
251959,"2019.11.06",0
251959,"2019.11.04",1
251959,"2019.11.01",1
251959,"2019.10.30",1
251959,"2019.10.18",1
251959,"2019.10.16",1
251959,"2019.10.14",1
251959,"2019.10.11",1
251959,"2019.10.09",1
251959,"2019.10.07",1
251959,"2019.10.04",1
251959,"2019.10.02",1
251959,"2019.09.30",1
251959,"2019.09.27",1
251959,"2019.09.25",1
251959,"2019.09.23",0
251959,"2019.09.16",1
660749,"2019.11.22",0
660749,"2019.11.20",0
660749,"2019.11.18",0
660749,"2019.11.15",0
660749,"2019.11.13",0
660749,"2019.11.11",0
660749,"2019.11.08",0
660749,"2019.11.06",0
660749,"2019.11.04",0
660749,"2019.11.01",0
660749,"2019.10.30",0
660749,"2019.10.18",0
660749,"2019.10.16",0
660749,"2019.10.14",0
660749,"2019.10.11",0
660749,"2019.10.09",0
660749,"2019.10.07",0
660749,"2019.10.04",0
660749,"2019.10.02",0
660749,"2019.09.30",0
660749,"2019.09.27",0
660749,"2019.09.25",0
660749,"2019.09.23",0
660749,"2019.09.16",0
189656,"2019.11.22",0
189656,"2019.11.20",0
189656,"2019.11.18",1
189656,"2019.11.15",0
189656,"2019.11.13",0
189656,"2019.11.11",1
189656,"2019.11.08",1
189656,"2019.11.06",1
189656,"2019.11.04",1
189656,"2019.11.01",0
189656,"2019.10.30",1
189656,"2019.10.18",1
189656,"2019.10.16",1
189656,"2019.10.14",0
189656,"2019.10.11",1
189656,"2019.10.09",1
189656,"2019.10.07",1
189656,"2019.10.04",1
189656,"2019.10.02",1
189656,"2019.09.30",1
189656,"2019.09.27",1
189656,"2019.09.25",1
189656,"2019.09.23",1
189656,"2019.09.16",0
91229,"2019.11.22",0
91229,"2019.11.20",0
91229,"2019.11.18",0
91229,"2019.11.15",0
91229,"2019.11.13",0
91229,"2019.11.11",0
91229,"2019.11.08",0
91229,"2019.11.06",0
91229,"2019.11.04",1
91229,"2019.11.01",0
91229,"2019.10.30",1
91229,"2019.10.18",1
91229,"2019.10.16",1
91229,"2019.10.14",1
91229,"2019.10.11",1
91229,"2019.10.09",1
91229,"2019.10.07",1
91229,"2019.10.04",1
91229,"2019.10.02",0
91229,"2019.09.30",1
91229,"2019.09.27",1
91229,"2019.09.25",1
91229,"2019.09.23",0
91229,"2019.09.16",0
605350,"2019.11.22",0
605350,"2019.11.20",1
605350,"2019.11.18",0
605350,"2019.11.15",0
605350,"2019.11.13",1
605350,"2019.11.11",1
605350,"2019.11.08",0
605350,"2019.11.06",1
605350,"2019.11.04",1
605350,"2019.11.01",0
605350,"2019.10.30",1
605350,"2019.10.18",1
605350,"2019.10.16",1
605350,"2019.10.14",1
605350,"2019.10.11",1
605350,"2019.10.09",1
605350,"2019.10.07",1
605350,"2019.10.04",1
605350,"2019.10.02",1
605350,"2019.09.30",1
605350,"2019.09.27",1
605350,"2019.09.25",1
605350,"2019.09.23",1
605350,"2019.09.16",1
425304,"2019.11.22",0
425304,"2019.11.20",0
425304,"2019.11.18",0
425304,"2019.11.15",0
425304,"2019.11.13",0
425304,"2019.11.11",0
425304,"2019.11.08",0
425304,"2019.11.06",0
425304,"2019.11.04",0
425304,"2019.11.01",0
425304,"2019.10.30",0
425304,"2019.10.18",0
425304,"2019.10.16",0
425304,"2019.10.14",0
425304,"2019.10.11",0
425304,"2019.10.09",1
425304,"2019.10.07",0
425304,"2019.10.04",1
425304,"2019.10.02",0
425304,"2019.09.30",0
425304,"2019.09.27",0
425304,"2019.09.25",0
425304,"2019.09.23",0
425304,"2019.09.16",1
544569,"2019.11.22",1
544569,"2019.11.20",1
544569,"2019.11.18",0
544569,"2019.11.15",0
544569,"2019.11.13",1
544569,"2019.11.11",0
544569,"2019.11.08",1
544569,"2019.11.06",0
544569,"2019.11.04",0
544569,"2019.11.01",0
544569,"2019.10.30",0
544569,"2019.10.18",1
544569,"2019.10.16",1
544569,"2019.10.14",0
544569,"2019.10.11",1
544569,"2019.10.09",1
544569,"2019.10.07",0
544569,"2019.10.04",0
544569,"2019.10.02",0
544569,"2019.09.30",0
544569,"2019.09.27",0
544569,"2019.09.25",0
544569,"2019.09.23",0
544569,"2019.09.16",0
761520,"2019.11.22",0
761520,"2019.11.20",0
761520,"2019.11.18",0
761520,"2019.11.15",0
761520,"2019.11.13",0
761520,"2019.11.11",0
761520,"2019.11.08",0
761520,"2019.11.06",0
761520,"2019.11.04",0
761520,"2019.11.01",0
761520,"2019.10.30",0
761520,"2019.10.18",0
761520,"2019.10.16",0
761520,"2019.10.14",0
761520,"2019.10.11",0
761520,"2019.10.09",0
761520,"2019.10.07",0
761520,"2019.10.04",0
761520,"2019.10.02",0
761520,"2019.09.30",0
761520,"2019.09.27",0
761520,"2019.09.25",0
761520,"2019.09.23",0
761520,"2019.09.16",0
157945,"2019.11.22",NA
157945,"2019.11.20",NA
157945,"2019.11.18",NA
157945,"2019.11.15",NA
157945,"2019.11.13",NA
157945,"2019.11.11",NA
157945,"2019.11.08",NA
157945,"2019.11.06",NA
157945,"2019.11.04",NA
157945,"2019.11.01",NA
157945,"2019.10.30",NA
157945,"2019.10.18",NA
157945,"2019.10.16",NA
157945,"2019.10.14",NA
157945,"2019.10.11",NA
157945,"2019.10.09",NA
157945,"2019.10.07",NA
157945,"2019.10.04",NA
157945,"2019.10.02",NA
157945,"2019.09.30",NA
157945,"2019.09.27",NA
157945,"2019.09.25",NA
157945,"2019.09.23",NA
157945,"2019.09.16",NA
141799,"2019.11.22",0
141799,"2019.11.20",1
141799,"2019.11.18",0
141799,"2019.11.15",0
141799,"2019.11.13",0
141799,"2019.11.11",0
141799,"2019.11.08",0
141799,"2019.11.06",0
141799,"2019.11.04",0
141799,"2019.11.01",0
141799,"2019.10.30",1
141799,"2019.10.18",0
141799,"2019.10.16",0
141799,"2019.10.14",0
141799,"2019.10.11",1
141799,"2019.10.09",1
141799,"2019.10.07",1
141799,"2019.10.04",1
141799,"2019.10.02",1
141799,"2019.09.30",1
141799,"2019.09.27",1
141799,"2019.09.25",1
141799,"2019.09.23",0
141799,"2019.09.16",1
963490,"2019.11.22",0
963490,"2019.11.20",0
963490,"2019.11.18",0
963490,"2019.11.15",0
963490,"2019.11.13",0
963490,"2019.11.11",0
963490,"2019.11.08",0
963490,"2019.11.06",0
963490,"2019.11.04",0
963490,"2019.11.01",0
963490,"2019.10.30",0
963490,"2019.10.18",1
963490,"2019.10.16",1
963490,"2019.10.14",0
963490,"2019.10.11",1
963490,"2019.10.09",1
963490,"2019.10.07",1
963490,"2019.10.04",1
963490,"2019.10.02",1
963490,"2019.09.30",1
963490,"2019.09.27",0
963490,"2019.09.25",1
963490,"2019.09.23",1
963490,"2019.09.16",1
453643,"2019.11.22",1
453643,"2019.11.20",1
453643,"2019.11.18",0
453643,"2019.11.15",0
453643,"2019.11.13",0
453643,"2019.11.11",0
453643,"2019.11.08",0
453643,"2019.11.06",1
453643,"2019.11.04",0
453643,"2019.11.01",0
453643,"2019.10.30",0
453643,"2019.10.18",0
453643,"2019.10.16",0
453643,"2019.10.14",1
453643,"2019.10.11",0
453643,"2019.10.09",1
453643,"2019.10.07",0
453643,"2019.10.04",0
453643,"2019.10.02",1
453643,"2019.09.30",0
453643,"2019.09.27",1
453643,"2019.09.25",1
453643,"2019.09.23",1
453643,"2019.09.16",1
867693,"2019.11.22",0
867693,"2019.11.20",0
867693,"2019.11.18",0
867693,"2019.11.15",0
867693,"2019.11.13",0
867693,"2019.11.11",0
867693,"2019.11.08",0
867693,"2019.11.06",0
867693,"2019.11.04",0
867693,"2019.11.01",0
867693,"2019.10.30",1
867693,"2019.10.18",1
867693,"2019.10.16",0
867693,"2019.10.14",1
867693,"2019.10.11",1
867693,"2019.10.09",0
867693,"2019.10.07",0
867693,"2019.10.04",0
867693,"2019.10.02",1
867693,"2019.09.30",0
867693,"2019.09.27",1
867693,"2019.09.25",1
867693,"2019.09.23",0
867693,"2019.09.16",1
292343,"2019.11.22",0
292343,"2019.11.20",0
292343,"2019.11.18",0
292343,"2019.11.15",0
292343,"2019.11.13",1
292343,"2019.11.11",0
292343,"2019.11.08",0
292343,"2019.11.06",0
292343,"2019.11.04",1
292343,"2019.11.01",0
292343,"2019.10.30",0
292343,"2019.10.18",1
292343,"2019.10.16",1
292343,"2019.10.14",0
292343,"2019.10.11",0
292343,"2019.10.09",0
292343,"2019.10.07",0
292343,"2019.10.04",1
292343,"2019.10.02",1
292343,"2019.09.30",1
292343,"2019.09.27",1
292343,"2019.09.25",0
292343,"2019.09.23",0
292343,"2019.09.16",1
998737,"2019.11.22",1
998737,"2019.11.20",1
998737,"2019.11.18",1
998737,"2019.11.15",0
998737,"2019.11.13",1
998737,"2019.11.11",1
998737,"2019.11.08",0
998737,"2019.11.06",1
998737,"2019.11.04",1
998737,"2019.11.01",0
998737,"2019.10.30",1
998737,"2019.10.18",1
998737,"2019.10.16",1
998737,"2019.10.14",1
998737,"2019.10.11",1
998737,"2019.10.09",1
998737,"2019.10.07",1
998737,"2019.10.04",1
998737,"2019.10.02",1
998737,"2019.09.30",1
998737,"2019.09.27",1
998737,"2019.09.25",1
998737,"2019.09.23",1
998737,"2019.09.16",1
761979,"2019.11.22",0
761979,"2019.11.20",0
761979,"2019.11.18",0
761979,"2019.11.15",0
761979,"2019.11.13",0
761979,"2019.11.11",0
761979,"2019.11.08",0
761979,"2019.11.06",1
761979,"2019.11.04",1
761979,"2019.11.01",0
761979,"2019.10.30",1
761979,"2019.10.18",1
761979,"2019.10.16",1
761979,"2019.10.14",1
761979,"2019.10.11",1
761979,"2019.10.09",1
761979,"2019.10.07",1
761979,"2019.10.04",0
761979,"2019.10.02",1
761979,"2019.09.30",1
761979,"2019.09.27",1
761979,"2019.09.25",0
761979,"2019.09.23",0
761979,"2019.09.16",1
664763,"2019.11.22",0
664763,"2019.11.20",0
664763,"2019.11.18",0
664763,"2019.11.15",0
664763,"2019.11.13",0
664763,"2019.11.11",0
664763,"2019.11.08",0
664763,"2019.11.06",0
664763,"2019.11.04",0
664763,"2019.11.01",0
664763,"2019.10.30",0
664763,"2019.10.18",0
664763,"2019.10.16",0
664763,"2019.10.14",0
664763,"2019.10.11",0
664763,"2019.10.09",0
664763,"2019.10.07",0
664763,"2019.10.04",0
664763,"2019.10.02",0
664763,"2019.09.30",0
664763,"2019.09.27",0
664763,"2019.09.25",0
664763,"2019.09.23",0
664763,"2019.09.16",1
760023,"2019.11.22",0
760023,"2019.11.20",0
760023,"2019.11.18",0
760023,"2019.11.15",0
760023,"2019.11.13",0
760023,"2019.11.11",0
760023,"2019.11.08",0
760023,"2019.11.06",0
760023,"2019.11.04",0
760023,"2019.11.01",0
760023,"2019.10.30",0
760023,"2019.10.18",0
760023,"2019.10.16",0
760023,"2019.10.14",0
760023,"2019.10.11",0
760023,"2019.10.09",0
760023,"2019.10.07",0
760023,"2019.10.04",0
760023,"2019.10.02",0
760023,"2019.09.30",0
760023,"2019.09.27",0
760023,"2019.09.25",0
760023,"2019.09.23",0
760023,"2019.09.16",0
980994,"2019.11.22",0
980994,"2019.11.20",0
980994,"2019.11.18",0
980994,"2019.11.15",0
980994,"2019.11.13",0
980994,"2019.11.11",0
980994,"2019.11.08",0
980994,"2019.11.06",0
980994,"2019.11.04",0
980994,"2019.11.01",0
980994,"2019.10.30",0
980994,"2019.10.18",0
980994,"2019.10.16",0
980994,"2019.10.14",0
980994,"2019.10.11",0
980994,"2019.10.09",0
980994,"2019.10.07",0
980994,"2019.10.04",0
980994,"2019.10.02",1
980994,"2019.09.30",0
980994,"2019.09.27",0
980994,"2019.09.25",0
980994,"2019.09.23",0
980994,"2019.09.16",0
71469,"2019.11.22",0
71469,"2019.11.20",0
71469,"2019.11.18",0
71469,"2019.11.15",0
71469,"2019.11.13",0
71469,"2019.11.11",0
71469,"2019.11.08",0
71469,"2019.11.06",0
71469,"2019.11.04",0
71469,"2019.11.01",0
71469,"2019.10.30",0
71469,"2019.10.18",0
71469,"2019.10.16",0
71469,"2019.10.14",0
71469,"2019.10.11",0
71469,"2019.10.09",0
71469,"2019.10.07",0
71469,"2019.10.04",0
71469,"2019.10.02",0
71469,"2019.09.30",0
71469,"2019.09.27",0
71469,"2019.09.25",1
71469,"2019.09.23",0
71469,"2019.09.16",0
107970,"2019.11.22",0
107970,"2019.11.20",0
107970,"2019.11.18",0
107970,"2019.11.15",0
107970,"2019.11.13",0
107970,"2019.11.11",0
107970,"2019.11.08",0
107970,"2019.11.06",0
107970,"2019.11.04",0
107970,"2019.11.01",0
107970,"2019.10.30",0
107970,"2019.10.18",1
107970,"2019.10.16",0
107970,"2019.10.14",0
107970,"2019.10.11",1
107970,"2019.10.09",1
107970,"2019.10.07",1
107970,"2019.10.04",1
107970,"2019.10.02",1
107970,"2019.09.30",1
107970,"2019.09.27",1
107970,"2019.09.25",1
107970,"2019.09.23",0
107970,"2019.09.16",0
828552,"2019.11.22",0
828552,"2019.11.20",0
828552,"2019.11.18",0
828552,"2019.11.15",0
828552,"2019.11.13",0
828552,"2019.11.11",0
828552,"2019.11.08",0
828552,"2019.11.06",0
828552,"2019.11.04",0
828552,"2019.11.01",0
828552,"2019.10.30",0
828552,"2019.10.18",0
828552,"2019.10.16",0
828552,"2019.10.14",0
828552,"2019.10.11",0
828552,"2019.10.09",0
828552,"2019.10.07",0
828552,"2019.10.04",0
828552,"2019.10.02",0
828552,"2019.09.30",0
828552,"2019.09.27",0
828552,"2019.09.25",0
828552,"2019.09.23",0
828552,"2019.09.16",1
62656,"2019.11.22",0
62656,"2019.11.20",1
62656,"2019.11.18",1
62656,"2019.11.15",0
62656,"2019.11.13",0
62656,"2019.11.11",1
62656,"2019.11.08",0
62656,"2019.11.06",1
62656,"2019.11.04",1
62656,"2019.11.01",0
62656,"2019.10.30",1
62656,"2019.10.18",0
62656,"2019.10.16",1
62656,"2019.10.14",1
62656,"2019.10.11",1
62656,"2019.10.09",0
62656,"2019.10.07",0
62656,"2019.10.04",1
62656,"2019.10.02",1
62656,"2019.09.30",1
62656,"2019.09.27",1
62656,"2019.09.25",1
62656,"2019.09.23",1
62656,"2019.09.16",0
484486,"2019.11.22",0
484486,"2019.11.20",0
484486,"2019.11.18",0
484486,"2019.11.15",0
484486,"2019.11.13",0
484486,"2019.11.11",0
484486,"2019.11.08",0
484486,"2019.11.06",1
484486,"2019.11.04",0
484486,"2019.11.01",0
484486,"2019.10.30",0
484486,"2019.10.18",1
484486,"2019.10.16",1
484486,"2019.10.14",1
484486,"2019.10.11",1
484486,"2019.10.09",1
484486,"2019.10.07",1
484486,"2019.10.04",0
484486,"2019.10.02",1
484486,"2019.09.30",0
484486,"2019.09.27",1
484486,"2019.09.25",0
484486,"2019.09.23",0
484486,"2019.09.16",0
248189,"2019.11.22",0
248189,"2019.11.20",0
248189,"2019.11.18",0
248189,"2019.11.15",0
248189,"2019.11.13",0
248189,"2019.11.11",0
248189,"2019.11.08",0
248189,"2019.11.06",0
248189,"2019.11.04",0
248189,"2019.11.01",0
248189,"2019.10.30",0
248189,"2019.10.18",0
248189,"2019.10.16",1
248189,"2019.10.14",0
248189,"2019.10.11",1
248189,"2019.10.09",1
248189,"2019.10.07",0
248189,"2019.10.04",1
248189,"2019.10.02",1
248189,"2019.09.30",1
248189,"2019.09.27",1
248189,"2019.09.25",1
248189,"2019.09.23",0
248189,"2019.09.16",1
478194,"2019.11.22",1
478194,"2019.11.20",1
478194,"2019.11.18",0
478194,"2019.11.15",1
478194,"2019.11.13",0
478194,"2019.11.11",0
478194,"2019.11.08",0
478194,"2019.11.06",1
478194,"2019.11.04",0
478194,"2019.11.01",0
478194,"2019.10.30",1
478194,"2019.10.18",1
478194,"2019.10.16",1
478194,"2019.10.14",1
478194,"2019.10.11",1
478194,"2019.10.09",1
478194,"2019.10.07",1
478194,"2019.10.04",1
478194,"2019.10.02",1
478194,"2019.09.30",1
478194,"2019.09.27",1
478194,"2019.09.25",1
478194,"2019.09.23",1
478194,"2019.09.16",1
187843,"2019.11.22",1
187843,"2019.11.20",1
187843,"2019.11.18",0
187843,"2019.11.15",0
187843,"2019.11.13",0
187843,"2019.11.11",0
187843,"2019.11.08",0
187843,"2019.11.06",1
187843,"2019.11.04",0
187843,"2019.11.01",0
187843,"2019.10.30",0
187843,"2019.10.18",0
187843,"2019.10.16",0
187843,"2019.10.14",1
187843,"2019.10.11",1
187843,"2019.10.09",0
187843,"2019.10.07",0
187843,"2019.10.04",0
187843,"2019.10.02",1
187843,"2019.09.30",1
187843,"2019.09.27",1
187843,"2019.09.25",1
187843,"2019.09.23",1
187843,"2019.09.16",1
710249,"2019.11.22",1
710249,"2019.11.20",1
710249,"2019.11.18",1
710249,"2019.11.15",1
710249,"2019.11.13",0
710249,"2019.11.11",1
710249,"2019.11.08",1
710249,"2019.11.06",1
710249,"2019.11.04",1
710249,"2019.11.01",1
710249,"2019.10.30",1
710249,"2019.10.18",1
710249,"2019.10.16",1
710249,"2019.10.14",0
710249,"2019.10.11",1
710249,"2019.10.09",1
710249,"2019.10.07",1
710249,"2019.10.04",1
710249,"2019.10.02",1
710249,"2019.09.30",1
710249,"2019.09.27",1
710249,"2019.09.25",1
710249,"2019.09.23",1
710249,"2019.09.16",1
853607,"2019.11.22",0
853607,"2019.11.20",0
853607,"2019.11.18",0
853607,"2019.11.15",0
853607,"2019.11.13",0
853607,"2019.11.11",0
853607,"2019.11.08",0
853607,"2019.11.06",1
853607,"2019.11.04",1
853607,"2019.11.01",0
853607,"2019.10.30",1
853607,"2019.10.18",0
853607,"2019.10.16",1
853607,"2019.10.14",1
853607,"2019.10.11",1
853607,"2019.10.09",1
853607,"2019.10.07",0
853607,"2019.10.04",0
